date,state,tot_cases,new_case,tot_death,conf_death,new_death,total_vaccinations,people_vaccinated,people_fully_vaccinated_per_hundred,total_vaccinations_per_hundred,people_fully_vaccinated,people_vaccinated_per_hundred,distributed_per_hundred,daily_vaccinations,daily_vaccinations_per_million,share_doses_used
2021-01-16,NE,180910,0,1837,,0,,,,,,,,4970.0,2569.0,
2021-01-26,LA,388562,2620,8621,8090.0,31,345675.0,301874.0,0.93,7.44,43189.0,6.49,12.95,12869.0,2768.0,0.574
2021-02-21,NJ,766405,2031,22858,20569.0,24,1689031.0,1172226.0,5.75,19.02,510377.0,13.2,21.58,48529.0,5464.0,0.8809999999999999
2021-02-27,SC,518491,1788,8677,,15,1057969.0,714393.0,6.26,20.55,322313.0,13.88,26.01,25456.0,4944.0,0.79
2021-02-28,GU,7734,0,130,,0,55213.0,34495.0,12.2,33.31,20227.0,20.81,30.95,962.0,5803.0,1.0759999999999998
2021-03-10,OR,158291,284,2305,2305.0,2,1238835.0,784943.0,10.6,29.37,447042.0,18.61,38.13,26968.0,6394.0,0.77
2021-02-05,ND,98106,11,1428,,2,112827.0,78325.0,4.05,14.81,30829.0,10.28,17.27,3807.0,4996.0,0.857
2021-02-10,LA,414687,333,9212,8594.0,50,639019.0,448139.0,4.08,13.75,189574.0,9.64,18.98,21437.0,4611.0,0.7240000000000001
2021-01-18,VT,10220,163,163,,0,,,,,,,,2133.0,3418.0,
2021-02-13,LA,418585,0,9276,8646.0,0,735622.0,501286.0,5.01,15.82,232766.0,10.78,19.26,23556.0,5067.0,0.8220000000000001
2021-02-15,VI,2542,0,25,,0,,,,,,,,403.0,3850.0,
2021-03-01,KY,405126,504,4652,4224.0,15,1046835.0,691600.0,7.86,23.43,351189.0,15.48,29.49,29618.0,6629.0,0.795
2021-01-19,DE,71311,401,1021,915.0,5,42557.0,35679.0,0.7,4.37,6768.0,3.66,9.37,2307.0,2369.0,0.466
2021-03-04,VA,583060,1652,9428,8049.0,71,2284452.0,1455705.0,9.31,26.76,794630.0,17.05,32.62,62240.0,7292.0,0.82
2021-01-13,SC,389586,4762,6443,,80,99887.0,87584.0,0.24,1.94,12213.0,1.7,6.17,18812.0,3654.0,0.315
2021-02-11,MT,96842,247,1320,1320.0,0,149339.0,109266.0,3.72,13.97,39710.0,10.22,17.98,4742.0,4437.0,0.777
2021-01-31,DE,78071,520,1090,982.0,9,99954.0,82970.0,1.68,10.26,16397.0,8.52,14.76,5110.0,5248.0,0.695
2021-02-26,VI,2636,0,25,,0,18684.0,12613.0,5.79,17.85,6066.0,12.05,34.47,548.0,5235.0,0.518
2021-02-05,VT,12612,109,181,,0,80054.0,57432.0,3.6,12.83,22483.0,9.2,18.6,2617.0,4194.0,0.69
2021-01-14,WY,48701,412,522,522.0,0,19776.0,17310.0,,3.42,,2.99,10.16,1654.0,2858.0,0.336
2021-01-27,DE,75832,342,1072,965.0,7,77449.0,64952.0,1.27,7.95,12352.0,6.67,14.46,4544.0,4666.0,0.55
2021-02-14,CA,3399878,8842,46843,,408,5820388.0,4493220.0,3.26,14.73,1287390.0,11.37,20.4,190746.0,4828.0,0.722
2021-01-18,CA,2973174,30699,33593,,201,,,,,,,,91210.0,2308.0,
2021-01-31,NH,65695,333,1057,,15,128313.0,98524.0,2.19,9.44,29736.0,7.25,15.97,4996.0,3674.0,0.591
2021-02-16,NV,289029,290,4733,,13,446800.0,336432.0,3.5,14.51,107905.0,10.92,17.87,13610.0,4419.0,0.812
2021-01-24,DE,74575,660,1041,934.0,5,64186.0,52586.0,1.18,6.59,11464.0,5.4,11.95,3909.0,4014.0,0.552
2021-03-10,WY,55014,42,691,691.0,0,190180.0,116799.0,12.25,32.86,70919.0,20.18,44.84,3895.0,6730.0,0.733
2021-02-16,ME,42871,103,654,640.0,3,238137.0,171975.0,4.78,17.72,64236.0,12.79,23.65,7232.0,5380.0,0.7490000000000001
2021-02-28,AL,493252,569,9929,7787.0,-1,942502.0,634792.0,6.24,19.22,305731.0,12.95,28.6,21984.0,4484.0,0.672
2021-03-09,MN,492108,1625,6764,6328.0,140,1746992.0,1167407.0,10.71,30.98,603801.0,20.7,35.66,43302.0,7678.0,0.8690000000000001
2021-02-06,KY,376262,1994,4020,3660.0,49,517168.0,406790.0,2.42,11.58,108050.0,9.11,16.72,18738.0,4194.0,0.6920000000000001
2021-02-02,IN,629903,1512,10054,9677.0,65,612289.0,499215.0,1.68,9.09,112864.0,7.42,16.21,16209.0,2408.0,0.561
2021-02-17,CA,3416147,4090,47507,,400,6323011.0,4766592.0,3.82,16.0,1507829.0,12.06,21.28,195102.0,4938.0,0.752
2021-01-30,MD,354473,1747,7127,6951.0,20,475780.0,398387.0,1.27,7.87,76905.0,6.59,14.63,24053.0,3979.0,0.5379999999999999
2021-02-17,NE,197746,299,2018,,14,294904.0,201138.0,4.76,15.25,91998.0,10.4,22.07,7691.0,3976.0,0.691
2021-02-18,MI,633973,1201,16251,15273.0,91,1718790.0,1155117.0,5.46,17.21,545553.0,11.57,21.78,43820.0,4388.0,0.79
2021-03-06,AZ,825119,1735,16323,14395.0,54,2043739.0,1358649.0,9.27,28.08,674523.0,18.67,36.05,45071.0,6192.0,0.779
2021-01-25,NE,187793,646,1894,,15,134033.0,110672.0,1.17,6.93,22547.0,5.72,12.31,4781.0,2472.0,0.563
2021-02-02,AL,462938,2078,7894,6314.0,206,371882.0,312711.0,1.2,7.58,58825.0,6.38,13.88,16703.0,3407.0,0.546
2021-03-05,ID,172827,240,1876,1649.0,0,442491.0,279315.0,8.4,24.76,150186.0,15.63,32.98,10768.0,6026.0,0.7509999999999999
2021-02-10,WI,603255,999,6705,6129.0,42,796703.0,619711.0,2.89,13.68,168029.0,10.64,18.19,35504.0,6098.0,0.752
2021-01-31,MD,355636,1163,7154,6978.0,27,505454.0,422218.0,1.37,8.36,82743.0,6.98,14.63,23844.0,3944.0,0.5710000000000001
2021-03-10,MO,564300,834,8300,,3,1685362.0,1060792.0,9.2,27.46,564507.0,17.28,35.8,38508.0,6274.0,0.767
2021-02-04,NJ,709096,3289,21793,19606.0,100,851721.0,703957.0,1.64,9.59,145570.0,7.93,16.14,29072.0,3273.0,0.594
2021-02-24,IN,658043,1006,12467,12039.0,17,1361053.0,911746.0,6.57,20.22,442264.0,13.54,25.77,35377.0,5255.0,0.785
2021-02-28,ME,44763,129,703,680.0,0,332999.0,224342.0,7.91,24.77,106345.0,16.69,30.95,9187.0,6834.0,0.8
2021-01-29,AL,455582,2848,7566,6094.0,226,300915.0,256601.0,0.9,6.14,44073.0,5.23,13.45,14514.0,2960.0,0.456
2021-02-13,CA,3391036,9421,46435,,433,5562553.0,4345018.0,2.98,14.08,1178577.0,11.0,20.38,203565.0,5152.0,0.691
2021-02-21,NH,73413,252,1154,,1,260809.0,179139.0,5.99,19.18,81490.0,13.17,24.16,7467.0,5492.0,0.794
2021-01-16,WA,285970,0,3903,,0,,,,,,,,16672.0,2189.0,
2021-01-20,ME,35637,675,536,527.0,6,76167.0,64260.0,0.79,5.67,10661.0,4.78,11.59,2703.0,2011.0,0.489
2021-02-09,NE,194630,462,1986,,8,235298.0,165853.0,3.52,12.16,68056.0,8.57,19.99,7555.0,3906.0,0.608
2021-02-08,LA,412989,1177,9142,8541.0,23,614041.0,436190.0,3.8,13.21,176580.0,9.38,16.56,21552.0,4636.0,0.7979999999999999
2021-01-29,CA,3205947,19337,39578,,617,2910562.0,2415659.0,1.23,7.37,487552.0,6.11,14.27,158126.0,4002.0,0.516
2021-02-08,GU,7673,9,130,,0,29719.0,23693.0,3.52,17.93,5838.0,14.29,30.95,896.0,5405.0,0.579
2021-01-28,KY,355877,2934,3611,3311.0,69,342200.0,297108.0,0.97,7.66,43142.0,6.65,13.68,15294.0,3423.0,0.56
2021-01-14,NV,256172,2187,3658,,62,76844.0,62370.0,,2.49,,2.02,6.82,7596.0,2466.0,0.366
2021-02-27,DE,86517,419,1418,1283.0,0,212739.0,143880.0,6.97,21.85,67915.0,14.78,29.97,4591.0,4715.0,0.7290000000000001
2021-02-05,MO,465448,2329,7142,,25,536188.0,412990.0,1.93,8.74,118308.0,6.73,15.6,18250.0,2974.0,0.56
2021-03-03,RI,127285,436,2534,,9,282767.0,200683.0,7.74,26.69,81944.0,18.94,33.18,9181.0,8667.0,0.804
2021-01-12,NH,53148,841,878,,9,50613.0,11615.0,0.0,3.72,5.0,0.85,9.0,,,0.414
2021-03-04,MO,479966,430,8158,,8,1458439.0,945839.0,8.08,23.76,495859.0,15.41,30.97,41522.0,6765.0,0.767
2021-02-05,NC,787349,5547,9841,8838.0,113,1110074.0,902198.0,1.97,10.58,206642.0,8.6,16.38,36979.0,3526.0,0.6459999999999999
2021-02-04,WI,597475,1719,6545,5992.0,49,548912.0,458321.0,1.46,9.43,84998.0,7.87,15.9,26714.0,4588.0,0.593
2021-01-28,NJ,681283,4746,21301,19172.0,81,648215.0,558156.0,0.99,7.3,88198.0,6.28,13.85,30856.0,3474.0,0.527
2021-01-23,CA,3085040,22972,36361,,593,2008220.0,1661683.0,0.86,5.08,341731.0,4.21,12.42,119770.0,3031.0,0.409
2021-01-15,MO,436199,4242,6253,,52,190447.0,153664.0,0.6,3.1,36525.0,2.5,8.62,9554.0,1557.0,0.36
2021-01-19,MT,89864,288,1093,1093.0,0,55893.0,47209.0,0.81,5.23,8671.0,4.42,9.22,1973.0,1846.0,0.5670000000000001
2021-02-20,WA,333794,890,4822,,0,1407229.0,1001775.0,5.12,18.48,389841.0,13.16,21.27,40779.0,5355.0,0.8690000000000001
2021-01-13,MT,87653,576,1069,1069.0,2,44063.0,31886.0,0.64,4.12,6823.0,2.98,8.38,1980.0,1853.0,0.49200000000000005
2021-02-01,NC,761302,3776,9342,8448.0,7,975743.0,818858.0,1.49,9.3,155824.0,7.81,13.57,42815.0,4082.0,0.685
2021-03-11,WA,347884,753,5107,,7,2381471.0,1515461.0,11.22,31.27,854645.0,19.9,39.84,62656.0,8228.0,0.785
2021-02-18,MO,474021,562,7709,,14,915475.0,646707.0,4.22,14.92,259295.0,10.54,18.65,31498.0,5132.0,0.8
2021-01-29,WI,589384,1804,6390,5860.0,56,406869.0,339296.0,1.12,6.99,65354.0,5.83,13.63,20864.0,3583.0,0.513
2021-02-27,CA,3470877,5151,51821,,439,8566470.0,6004784.0,6.34,21.68,2506318.0,15.2,29.33,194965.0,4934.0,0.7390000000000001
2021-03-10,AZ,828630,830,16404,14477.0,78,2293559.0,1464494.0,10.54,31.51,767107.0,20.12,39.67,51794.0,7116.0,0.794
2021-02-25,AL,491110,890,9831,7706.0,87,864757.0,601343.0,5.34,17.64,261689.0,12.26,23.86,27531.0,5615.0,0.7390000000000001
2021-03-10,NJ,822817,3775,23768,21294.0,133,2714949.0,1871063.0,10.73,30.57,953326.0,21.07,37.19,66441.0,7480.0,0.8220000000000001
2021-02-15,KY,389521,723,4291,3901.0,9,,,,,,,,18642.0,4173.0,
2021-01-30,AZ,753379,5119,13098,11682.0,76,557369.0,469916.0,1.2,7.66,86990.0,6.46,13.92,28059.0,3855.0,0.55
2021-02-08,AL,473348,925,8523,6753.0,8,467636.0,378514.0,1.8,9.54,88453.0,7.72,16.4,15622.0,3186.0,0.5820000000000001
2021-03-11,MS,299887,763,6883,4783.0,19,823604.0,538774.0,10.03,27.67,298373.0,18.1,40.18,19713.0,6624.0,0.6890000000000001
2021-02-24,GU,7729,0,130,,0,51514.0,33193.0,10.84,31.08,17969.0,20.02,30.95,1501.0,9055.0,1.004
2021-03-07,NV,296190,230,5037,,1,829262.0,532659.0,9.26,26.92,285336.0,17.29,33.56,20510.0,6659.0,0.802
2021-02-23,IL,1177320,1665,22528,20330.0,22,2416034.0,1786799.0,4.67,19.07,591312.0,14.1,23.72,65950.0,5204.0,0.804
2021-02-07,MT,95790,73,1314,1314.0,2,137765.0,101262.0,3.39,12.89,36195.0,9.47,15.31,4749.0,4443.0,0.8420000000000001
2021-01-22,AL,436087,3551,6486,5350.0,107,199314.0,174317.0,0.51,4.06,24840.0,3.56,10.6,14107.0,2877.0,0.384
2021-03-01,IN,662213,540,12595,12162.0,22,1615149.0,1016163.0,8.65,23.99,582101.0,15.09,27.46,46116.0,6850.0,0.8740000000000001
2021-02-06,NC,791521,4172,9926,8901.0,85,1171240.0,939554.0,2.2,11.17,230372.0,8.96,16.38,38929.0,3712.0,0.682
2021-02-06,VI,2466,17,24,,0,9466.0,6961.0,2.39,9.04,2505.0,6.65,19.7,500.0,4776.0,0.45899999999999996
2021-02-17,NJ,755174,4109,22632,20343.0,135,1480413.0,1067242.0,4.58,16.67,407180.0,12.02,20.15,47383.0,5335.0,0.8270000000000001
2021-03-07,MD,388035,716,7963,7781.0,8,1645609.0,1059459.0,9.64,27.22,582970.0,17.52,35.01,45662.0,7553.0,0.777
2021-01-23,DE,73915,682,1036,929.0,9,60023.0,49442.0,1.07,6.16,10448.0,5.08,11.95,3724.0,3824.0,0.516
2021-03-06,MT,100842,186,1381,1381.0,2,324102.0,209655.0,10.6,30.32,113254.0,19.62,38.47,7575.0,7088.0,0.7879999999999999
2021-01-29,ID,162355,635,1725,1513.0,4,108873.0,88975.0,1.06,6.09,18970.0,4.98,12.4,4412.0,2469.0,0.491
2021-02-17,VT,13996,79,191,,0,115964.0,78816.0,5.92,18.58,36957.0,12.63,24.1,3157.0,5059.0,0.7709999999999999
2021-02-03,VI,2440,10,24,,0,7387.0,5906.0,1.41,7.06,1481.0,5.64,19.42,459.0,4385.0,0.363
2021-01-20,NC,690912,6415,8200,7542.0,61,427480.0,368818.0,0.56,4.08,58407.0,3.52,10.66,22935.0,2187.0,0.382
2021-01-25,GU,7566,19,129,,1,3791.0,3785.0,,2.29,,2.28,20.69,0.0,0.0,0.111
2021-02-22,AZ,809474,1507,15502,13692.0,-3,1506572.0,1108935.0,5.39,20.7,392139.0,15.24,23.19,54958.0,7551.0,0.892
2021-01-12,WI,555249,3307,5633,5211.0,58,137253.0,125895.0,0.19,2.36,11343.0,2.16,7.38,,,0.32
2021-01-29,MI,608627,2139,15410,14497.0,8,866663.0,695236.0,1.6,8.68,159723.0,6.96,13.63,38744.0,3879.0,0.637
2021-02-27,LA,428592,0,9587,8906.0,0,1019381.0,649708.0,7.89,21.93,366968.0,13.98,28.65,20243.0,4354.0,0.765
2021-02-02,GU,7618,8,129,,0,24810.0,19700.0,2.98,14.97,4936.0,11.88,26.24,1072.0,6467.0,0.57
2021-01-29,DE,76935,440,1078,971.0,3,87300.0,72684.0,1.46,8.97,14210.0,7.46,14.76,4720.0,4847.0,0.607
2021-03-02,MT,100158,155,1372,1372.0,15,286163.0,190695.0,8.85,26.77,94538.0,17.84,32.01,6164.0,5767.0,0.836
2021-02-23,WI,613419,707,6910,6317.0,39,1259647.0,869836.0,6.46,21.63,376139.0,14.94,24.07,38279.0,6574.0,0.899
2021-03-02,GU,7745,3,131,,0,55402.0,34540.0,12.29,33.42,20371.0,20.84,39.51,700.0,4223.0,0.846
2021-02-08,ND,98175,-9,1427,,-1,129780.0,87633.0,5.04,17.03,38417.0,11.5,17.27,4328.0,5679.0,0.986
2021-02-28,KY,404622,675,4637,4209.0,12,1020045.0,674617.0,7.64,22.83,341409.0,15.1,29.49,28005.0,6268.0,0.774
2021-03-08,IL,1199517,1182,23020,20767.0,6,3571808.0,2398497.0,9.11,28.19,1153941.0,18.93,34.56,95036.0,7500.0,0.816
2021-02-02,LA,404194,2603,8953,8375.0,41,476014.0,378574.0,2.08,10.24,96606.0,8.14,15.85,18620.0,4005.0,0.6459999999999999
2021-03-04,VI,2714,19,25,,0,21615.0,14414.0,6.87,20.65,7187.0,13.77,36.38,548.0,5235.0,0.568
2021-02-24,NE,200106,704,2063,,13,405896.0,271978.0,6.8,20.98,131472.0,14.06,27.89,15856.0,8197.0,0.752
2021-02-04,OR,145320,715,1991,1976.0,0,471983.0,369704.0,2.38,11.19,100414.0,8.77,16.75,18800.0,4457.0,0.6679999999999999
2021-03-09,CT,288145,749,7739,6360.0,14,1245687.0,897576.0,9.69,34.94,345611.0,25.18,42.8,29362.0,8236.0,0.816
2021-01-22,VI,2335,14,24,,0,3070.0,2703.0,0.35,2.93,367.0,2.58,12.92,206.0,1968.0,0.22699999999999998
2021-01-25,MT,91816,164,1151,1151.0,0,77356.0,63224.0,1.32,7.24,14111.0,5.92,11.18,3299.0,3087.0,0.647
2021-01-12,WY,48072,677,522,522.0,33,16467.0,13577.0,0.37,2.85,2116.0,2.35,8.26,,,0.344
2021-03-08,MD,388666,631,7988,7806.0,25,1671778.0,1109083.0,10.4,27.65,628959.0,18.35,35.01,43948.0,7269.0,0.79
2021-02-08,DE,80931,337,1208,1091.0,0,126650.0,100736.0,2.59,13.01,25179.0,10.35,16.59,3422.0,3514.0,0.784
2021-01-17,DE,70294,922,1016,910.0,0,,,,,,,,2083.0,2139.0,
2021-02-12,KY,386326,1423,4253,3865.0,42,636518.0,468357.0,3.7,14.25,165324.0,10.48,19.75,21820.0,4884.0,0.721
2021-02-05,MD,362084,1500,7329,7150.0,42,594647.0,478473.0,1.91,9.84,115640.0,7.91,16.74,21726.0,3594.0,0.588
2021-02-17,WA,330807,1061,4759,,50,1225920.0,898805.0,4.11,16.1,312815.0,11.8,19.7,30996.0,4070.0,0.8170000000000001
2021-02-15,RI,121787,966,2334,,44,,,,,,,,3372.0,3183.0,
2021-03-01,MO,478682,266,7932,,13,1375027.0,894338.0,7.57,22.4,464382.0,14.57,27.61,38731.0,6311.0,0.8109999999999999
2021-01-22,NH,60951,657,971,,9,85595.0,72979.0,0.92,6.3,12575.0,5.37,11.98,3297.0,2425.0,0.525
2021-02-11,WI,604683,1428,6723,6140.0,18,826275.0,640058.0,3.03,14.19,176673.0,10.99,18.56,39623.0,6805.0,0.765
2021-01-14,VI,2218,0,24,,0,1424.0,1267.0,,1.36,,1.21,10.27,272.0,2598.0,0.132
2021-01-21,WY,50424,300,550,550.0,0,29309.0,25841.0,0.59,5.06,3441.0,4.46,11.65,1362.0,2353.0,0.435
2021-02-03,NV,280707,750,4373,,49,279471.0,236799.0,1.34,9.07,41227.0,7.69,13.57,15015.0,4875.0,0.669
2021-01-26,CA,3153186,17028,37527,,409,2446577.0,2053652.0,0.98,6.19,387563.0,5.2,13.52,140878.0,3565.0,0.45799999999999996
2021-03-08,IN,667736,474,12744,12315.0,7,1879649.0,1152396.0,10.65,27.92,716718.0,17.12,32.77,37786.0,5613.0,0.852
2021-02-09,VT,13105,59,186,,3,93037.0,64864.0,4.49,14.91,28010.0,10.4,20.81,2717.0,4354.0,0.716
2021-01-23,OR,137600,761,1877,1862.0,12,270463.0,231606.0,0.9,6.41,37983.0,5.49,11.68,15231.0,3611.0,0.5489999999999999
2021-02-23,MT,99040,230,1346,1346.0,5,243015.0,169164.0,6.84,22.74,73080.0,15.83,24.36,8764.0,8200.0,0.9329999999999999
2021-03-10,WA,347131,728,5100,,23,2303420.0,1469986.0,10.76,30.25,819624.0,19.3,39.25,59317.0,7790.0,0.7709999999999999
2021-02-26,ME,44493,197,702,680.0,1,305477.0,208767.0,7.03,22.73,94495.0,15.53,30.63,5331.0,3966.0,0.742
2021-02-05,KY,374268,2256,3971,3619.0,50,483777.0,387902.0,2.1,10.83,93651.0,8.68,16.72,16733.0,3745.0,0.648
2021-01-15,NH,55500,722,908,,11,62517.0,56797.0,0.42,4.6,5700.0,4.18,9.36,3968.0,2918.0,0.491
2021-02-26,IL,1183667,2441,22675,20460.0,68,2639826.0,1907053.0,5.45,20.83,691102.0,15.05,28.07,66470.0,5245.0,0.742
2021-02-28,WY,54394,44,671,671.0,0,156397.0,100902.0,9.5,27.02,54962.0,17.43,33.84,3847.0,6647.0,0.799
2021-02-27,MD,382099,827,7869,7687.0,13,1280675.0,831232.0,7.4,21.18,447139.0,13.75,30.39,32315.0,5345.0,0.6970000000000001
2021-02-17,WI,609189,771,6798,6214.0,10,1012491.0,748247.0,4.34,17.39,252667.0,12.85,21.28,30827.0,5295.0,0.8170000000000001
2021-02-17,WY,53450,99,662,662.0,0,100186.0,72339.0,4.76,17.31,27531.0,12.5,21.96,2953.0,5102.0,0.7879999999999999
2021-01-31,SC,462216,2615,7689,,66,439541.0,361557.0,1.45,8.54,74459.0,7.02,10.88,22964.0,4460.0,0.785
2021-03-10,AL,501398,782,10222,8035.0,36,1173820.0,768502.0,8.87,23.94,435018.0,15.67,36.21,24827.0,5063.0,0.6609999999999999
2021-01-21,WI,575688,2569,6090,5607.0,55,238758.0,204746.0,0.55,4.1,32268.0,3.52,9.92,12686.0,2179.0,0.414
2021-02-17,MT,97900,234,1334,1334.0,3,184579.0,132847.0,4.8,17.27,51293.0,12.43,19.39,5748.0,5378.0,0.8909999999999999
2021-01-15,AZ,658186,9146,11040,9931.0,185,197086.0,176213.0,0.29,2.71,20837.0,2.42,7.85,18577.0,2552.0,0.345
2021-01-29,RI,114438,684,2154,,10,83607.0,63263.0,1.92,7.89,20321.0,5.97,14.87,3090.0,2917.0,0.531
2021-02-04,NH,67117,396,1085,,9,145086.0,108112.0,2.71,10.67,36868.0,7.95,17.95,4948.0,3639.0,0.595
2021-01-20,NJ,641140,5438,20664,18543.0,152,432220.0,381159.0,0.56,4.87,49420.0,4.29,10.12,24177.0,2722.0,0.48100000000000004
2021-02-22,NH,73665,252,1154,,0,267893.0,184739.0,6.1,19.7,82957.0,13.59,24.16,7900.0,5810.0,0.815
2021-01-15,MT,88635,525,1086,1086.0,9,49364.0,41160.0,0.77,4.62,8193.0,3.85,9.22,2427.0,2271.0,0.501
2021-03-01,IL,1187839,1143,22759,20536.0,24,2906555.0,2028167.0,6.58,22.94,834142.0,16.01,28.21,78880.0,6225.0,0.813
2021-03-04,RI,127727,442,2539,,5,290963.0,207382.0,7.88,27.47,83435.0,19.58,33.47,9181.0,8667.0,0.821
2021-02-07,MN,468118,901,6367,6038.0,10,729088.0,528537.0,2.79,12.93,157277.0,9.37,16.85,30049.0,5328.0,0.767
2021-02-14,VA,551538,1539,7016,6028.0,4,1355231.0,1004422.0,3.75,15.88,320109.0,11.77,18.7,35980.0,4215.0,0.8490000000000001
2021-02-25,SC,515062,1588,8641,,20,997874.0,686224.0,5.68,19.38,292592.0,13.33,25.08,31394.0,6097.0,0.773
2021-02-08,MD,365529,976,7413,7234.0,41,683305.0,531771.0,2.5,11.3,150844.0,8.8,17.03,22143.0,3663.0,0.664
2021-01-22,NE,186255,909,1878,,10,118450.0,99571.0,0.93,6.12,18086.0,5.15,12.31,3894.0,2013.0,0.49700000000000005
2021-01-18,WA,289939,0,3903,,0,,,,,,,,17664.0,2320.0,
2021-03-08,LA,434289,504,9758,9044.0,10,1277889.0,805777.0,9.93,27.49,461597.0,17.33,35.3,28759.0,6186.0,0.779
2021-01-24,MT,91652,242,1151,1151.0,10,76590.0,62498.0,1.32,7.17,14071.0,5.85,11.18,3423.0,3203.0,0.6409999999999999
2021-01-29,KY,358478,2601,3668,3351.0,57,366643.0,312373.0,1.17,8.21,52251.0,6.99,14.55,16071.0,3597.0,0.564
2021-03-04,ME,45452,225,704,681.0,-1,334528.0,225751.0,7.92,24.89,106465.0,16.79,36.28,4162.0,3096.0,0.6859999999999999
2021-02-03,ND,98034,98,1422,,0,103572.0,72589.0,3.6,13.59,27418.0,9.53,16.03,3763.0,4938.0,0.848
2021-02-18,LA,421846,828,9406,8753.0,15,795511.0,533933.0,5.59,17.11,259851.0,11.49,19.97,22356.0,4809.0,0.857
2021-02-12,CT,267337,838,7381,6049.0,27,626678.0,450204.0,4.71,17.58,167894.0,12.63,22.85,17762.0,4982.0,0.769
2021-02-08,WA,323214,558,4451,,2,937926.0,731739.0,2.54,12.32,193678.0,9.61,15.87,31046.0,4077.0,0.7759999999999999
2021-01-21,VI,2321,16,24,,0,2744.0,2450.0,0.28,2.62,294.0,2.34,12.73,189.0,1806.0,0.20600000000000002
2021-01-16,OR,132412,1154,1799,1784.0,41,,,,,,,,14809.0,3511.0,
2021-02-09,MD,366666,1137,7446,7267.0,33,692965.0,537805.0,2.56,11.46,154468.0,8.9,18.17,22275.0,3684.0,0.631
2021-03-10,ME,46441,187,723,700.0,0,441443.0,296707.0,11.64,32.84,156492.0,22.07,41.48,15285.0,11371.0,0.792
2021-01-19,VI,2283,23,24,,0,2135.0,1970.0,0.16,2.04,165.0,1.88,11.3,179.0,1710.0,0.18100000000000002
2021-01-21,MS,261167,2050,5713,4241.0,45,136691.0,124931.0,0.39,4.59,11567.0,4.2,11.25,9263.0,3112.0,0.408
2021-01-12,GU,7444,15,124,,0,3791.0,401.0,,2.29,,0.24,15.99,,,0.14300000000000002
2021-02-15,ID,167483,0,1803,1587.0,0,,,,,,,,8196.0,4586.0,
2021-01-19,RI,107066,2623,2045,,40,54081.0,44164.0,0.93,5.11,9902.0,4.17,10.23,2073.0,1957.0,0.499
2021-03-05,NC,870149,2093,11446,10125.0,47,2680413.0,1726621.0,9.05,25.56,949615.0,16.46,33.65,56531.0,5390.0,0.759
2021-02-10,MD,367865,1199,7467,7288.0,21,721159.0,551581.0,2.79,11.93,168844.0,9.12,18.21,24964.0,4129.0,0.655
2021-01-16,MS,252475,1606,5521,4162.0,40,,,,,,,,9274.0,3116.0,
2021-02-23,WY,53944,44,671,671.0,9,136163.0,92151.0,7.53,23.53,43596.0,15.92,28.86,5140.0,8881.0,0.815
2021-01-31,ME,39542,219,595,585.0,5,140353.0,105665.0,2.46,10.44,33121.0,7.86,15.78,5791.0,4308.0,0.662
2021-01-28,VT,11523,144,172,,0,58871.0,46376.0,1.99,9.43,12418.0,7.43,15.83,2291.0,3672.0,0.596
2021-01-13,RI,102485,1092,1987,,17,42028.0,36489.0,0.52,3.97,5490.0,3.44,7.76,2460.0,2322.0,0.511
2021-01-27,KY,352943,2415,3542,3248.0,47,323268.0,285291.0,0.81,7.24,36054.0,6.39,13.11,14189.0,3176.0,0.552
2021-03-01,NJ,792496,3140,23273,20942.0,21,2096498.0,1392863.0,7.84,23.6,696473.0,15.68,28.24,54984.0,6190.0,0.836
2021-02-28,NH,75424,258,1170,,0,321602.0,224897.0,7.09,23.65,96465.0,16.54,30.32,8685.0,6387.0,0.78
2021-02-03,SC,469561,2652,7869,,50,479202.0,391585.0,1.63,9.31,84010.0,7.61,13.26,21745.0,4223.0,0.7020000000000001
2021-02-22,OR,153134,316,2155,2140.0,0,844210.0,560544.0,6.63,20.02,279756.0,13.29,21.92,23706.0,5621.0,0.9129999999999999
2021-03-07,MS,297651,70,6808,4737.0,0,764699.0,497719.0,8.92,25.69,265467.0,16.72,35.88,20778.0,6982.0,0.716
2021-02-27,NJ,786967,4134,23238,20907.0,46,2008524.0,1332778.0,7.53,22.61,668746.0,15.01,28.24,51418.0,5789.0,0.8009999999999999
2021-02-09,CA,3354591,8251,44477,,327,4784478.0,3880253.0,2.22,12.11,875340.0,9.82,18.69,177237.0,4486.0,0.648
2021-03-06,SC,526349,1117,8765,,3,1284575.0,812356.0,8.65,24.95,445381.0,15.78,31.9,32372.0,6287.0,0.782
2021-02-07,KY,377790,1528,4051,3689.0,31,548342.0,422976.0,2.75,12.27,122785.0,9.47,16.72,20520.0,4593.0,0.7340000000000001
2021-01-21,GU,7547,26,128,,0,3791.0,3785.0,,2.29,,2.28,20.69,0.0,0.0,0.111
2021-01-29,CT,250023,1258,7046,5741.0,26,403370.0,329149.0,1.9,11.31,67624.0,9.23,16.2,16561.0,4645.0,0.698
2021-01-16,WY,49068,159,522,522.0,0,,,,,,,,1902.0,3286.0,
2021-03-09,DE,88679,116,1482,1346.0,7,285101.0,174037.0,10.64,29.28,103622.0,17.87,39.97,8526.0,8756.0,0.733
2021-02-02,ND,97936,138,1422,,0,99990.0,71735.0,3.48,13.12,26493.0,9.41,16.02,3505.0,4599.0,0.8190000000000001
